Highest,Lowest,Mean,Stdev
30.0,-10.0,-3.2,9.98774759597059
70.0,-10.0,3.2,18.006801436101405
70.0,-10.0,9.607843137254902,21.16230463004684
190.0,-10.0,17.058823529411764,35.96076293112029
200.0,-10.0,18.823529411764707,43.75600799083616
200.0,-10.0,21.346153846153847,35.03661088867048
200.0,-10.0,27.735849056603772,47.581570019443866
200.0,-10.0,20.925925925925927,47.39510835831369
200.0,-10.0,21.272727272727273,42.20999291262084
200.0,-10.0,25.660377358490567,44.57100790882688
270.0,-10.0,26.48148148148148,53.59376925934748
