Highest,Lowest,Mean,Stdev
72.69206852732933,-8.10720081286293,2.8268839991177908,17.13495195046384
192.22643274056531,-8.062132810278298,18.746123866951685,39.35475663477851
275.29860807720877,-8.109940422814462,43.33122178886831,70.57221991902118
304.61482795884865,-8.092920965582614,51.1181354871359,79.14789898703917
304.61482795884865,-8.09098648173328,64.6233676215817,86.69634572158523
304.61482795884865,-8.052464227890342,72.49425358952678,88.70706179949931
304.61482795884865,-8.052464227890342,76.93039604600014,87.27414077400488
304.93632005618844,-8.052464227890342,101.65238473263973,104.46989296869926
510.0727963192967,-8.052464227890342,90.41686590232773,111.77124676957125
510.0727963192967,-8.05596818275585,107.1667744183633,107.6262390584266
510.0727963192967,-8.052464227890342,117.7982145435346,117.62901204884739
539.4719434219202,-8.052464227890342,143.72426742304617,137.51849984905638
763.6092468491285,-8.052464227890342,155.29139846674127,168.39610748718513
