Highest,Lowest,Mean,Stdev
81.93121098469506,-8.10150995576421,7.629747386794623,23.721622566884115
92.33303441398029,-6.4944442292926485,30.176920722893627,29.178240995745487
118.14810858932319,-8.068522681265833,35.718531701538005,38.66784312684129
210.8752707302091,-8.090418829679427,57.60141985353261,68.09556547269351
210.8752707302091,-8.051554598340184,75.13280315617092,70.30287836920618
210.8752707302091,-8.104802909219751,45.91707639074783,65.3461104885809
640.7709487537624,-8.075297746931426,79.50371417024122,133.77487782311835
640.7709487537624,-8.135382837010159,83.10471945613487,138.3247174830269
640.7709487537624,-8.013891217406044,132.34501962977882,135.57400836959084
640.7709487537624,-8.09795266237171,74.33396551516827,154.41531099326
640.7709487537624,-8.082137328267686,63.899746137042364,151.26421968417634
640.7709487537624,-8.034224077001388,98.60329784919655,152.16503181893856
