Highest,Lowest,Mean,Stdev
30.0,-10.0,-0.8,12.220201853215574
60.0,-10.0,6.0,16.32993161855452
60.0,-10.0,11.2,23.50886357667394
80.0,-10.0,13.6,27.670682439482167
170.0,-10.0,19.2,42.71221527073178
170.0,-10.0,27.6,46.48297179254643
170.0,-10.0,35.2,50.836338708972086
170.0,-10.0,31.6,44.784669996179126
170.0,-10.0,29.2,43.100657380910874
170.0,-10.0,35.2,54.62905209989767
230.0,-10.0,43.2,65.11016305718589
230.0,-10.0,55.6,64.81255022498858
230.0,-10.0,52.0,66.14378277661477
230.0,-10.0,48.0,69.10137480542626
230.0,-10.0,49.2,71.87489130426565
230.0,-10.0,63.2,82.2455672564384
230.0,-10.0,70.0,80.36375634160795
230.0,-10.0,106.8,85.231058501777
250.0,-10.0,62.0,83.66600265340756
250.0,-10.0,74.8,92.83138836981092
250.0,-10.0,66.8,91.86584421499283
250.0,-10.0,75.2,84.90779312485594
250.0,-10.0,74.8,86.84852714160826
250.0,-10.0,41.2,76.66594202556091
250.0,0.0,74.0,82.66397845091497
250.0,-10.0,51.6,78.03204469959762
260.0,-10.0,74.4,87.70594810691766
260.0,-10.0,60.4,79.92079412351539
260.0,0.0,94.8,86.80053763274357
270.0,0.0,84.8,100.29622791178805
