Highest,Lowest,Mean,Stdev
84.19017651397691,-9.045209694255053,1.109616044809905,16.45323104507576
84.78933434115929,-9.02404532195953,14.890104738662094,23.14180163309342
86.73569322980252,-9.041421651281864,20.949166956860868,25.81683293091851
86.73569322980252,-9.02923163600292,28.132671309769837,26.307609491630704
262.64625974411433,-9.03906821468571,43.63199531672765,48.4566460808828
273.350428370665,-9.034026256788176,51.0159086969419,76.09466761226335
273.350428370665,-9.036806911846083,32.22894959687533,50.68479355744867
273.350428370665,-9.01484265957945,37.53980332332435,52.27357069216342
273.350428370665,-9.025519631183796,37.165184378021,51.125702114992734
273.350428370665,-9.033119353350045,39.699468824477094,55.99041249184747
273.350428370665,-9.031695732940605,39.922965673981906,51.40838018308804
273.350428370665,-9.051653942530312,42.33157214580916,52.695803793597086
273.350428370665,-9.027544163930754,40.30288420945955,56.29262779801655
273.350428370665,-9.059458989956944,39.569931556622905,52.63435123059873
366.0584538178874,-8.99340761779136,47.029829059453895,66.84598375517109
366.0584538178874,-9.01401221239992,50.03268098453834,60.87728221133427
381.8294346786792,-9.01401221239992,57.68588370312829,82.5071127458649
381.8294346786792,-9.031418597279938,47.152015313537866,68.38439184891958
530.3110650887162,-9.022981569536887,60.06658090017053,94.63522958449056
