Highest,Lowest,Mean,Stdev
87.15879195754245,-8.095777139955347,6.415596011816989,23.9684613649594
87.15879195754245,-8.055465297159673,13.55778417312159,30.410677468227732
87.15879195754245,-8.05059924534781,27.098817170373348,33.437404822042765
169.36074370033117,-8.086405842999223,39.6962370208412,48.66689081692573
341.47755527651987,-7.96082814889425,63.8256262701326,72.2783726376986
341.47755527651987,-7.986174036948248,72.76032313251422,88.58629629674554
341.47755527651987,-7.99038554646469,57.65320280237802,83.54182958264799
341.47755527651987,-7.969909090920846,104.42076946383685,95.73608862655621
341.47755527651987,-8.034125756267226,79.41976510609113,101.58700307289217
341.47755527651987,-8.001655863051225,95.1451655946064,97.6470167929188
410.5147843201452,-7.9617525410559455,88.14872901061818,123.62933059277887
410.5147843201452,-8.084835802535626,91.31595004948957,110.16899089108172
850.3864975741039,-7.992696501380793,121.71597848383753,183.49373917037516
