Highest,Lowest,Mean,Stdev
46.68082313429798,-9.050517919117112,1.2609343996869493,14.671980603369601
59.02695860551802,-9.000164570785808,12.236822813985071,21.533304034546013
59.02695860551802,-8.97299168852018,23.12861761446475,23.69618374567446
59.02695860551802,-9.045634261415755,24.253741880501277,25.259364704642802
59.02695860551802,-9.004199689375383,19.02799810415367,24.56813109606901
59.02695860551802,-8.238983913237432,30.449415242245102,22.608882219746874
59.02695860551802,-9.00369088998535,38.03121536731254,24.2699342324634
142.727314586609,-9.025709322353178,40.791071281766214,31.56576493291265
142.727314586609,-9.00077413919644,44.97351546537781,46.41890423969312
144.17905185208812,-8.994856972261186,45.02233405235965,55.74096897124905
160.44516674621187,-9.002049224707509,47.27044858537375,58.40288600011668
160.44516674621187,-9.007721926056796,51.57558590192955,52.5538890823008
185.5497223593035,-9.041823957414083,61.60844672126179,73.87688518622839
185.5497223593035,-9.021273295005797,91.51475340795513,64.55875184839938
185.5497223593035,-7.377142016984184,97.46266411817211,59.71233428990224
187.18025328872974,2.055449686629463,81.05731939836583,65.66693023000805
187.18025328872974,-8.978108047365252,85.8134355785054,64.53264465490037
203.060658122753,-9.032199386511625,90.1644537936983,71.17950530066688
203.060658122753,-8.982758814879265,90.06082778047504,72.17614469276877
203.060658122753,2.5316409676332157,112.614303839523,60.71203276755644
205.90901013149852,-9.000713839676392,114.0054492909719,74.3723628813272
207.19688194916895,-7.790656801696783,116.62925098882502,71.48138034333297
208.7279311187501,-8.99751643611079,110.4041194936007,73.92090579680574
208.7279311187501,-7.858429202513742,98.707322705602,67.98932524047106
208.7279311187501,-9.001086878219496,86.58803574341262,74.77778356452892
225.1604562543808,-8.153209117722495,126.5307554271304,75.87553135310728
225.5479635243509,-8.1919218739995,122.58972426339767,72.07847632334405
225.5479635243509,0.0,120.42062816056014,68.18992397095383
225.5479635243509,4.130521329468921,98.21501671933167,69.39944283382422
225.5479635243509,-8.178258565392444,93.90813437791739,68.21398975876942
225.5479635243509,-8.292327649274654,81.45027462440562,68.87861570337985
246.31837534788025,-8.18591001687671,97.56188991641883,77.91539368948489
246.31837534788025,-8.971736375857045,109.32882688514552,69.13632972597058
246.31837534788025,-9.035871566018624,91.14898639114286,73.97032523728562
246.31837534788025,-8.968298885954042,107.67243387378397,70.64455894083548
246.31837534788025,-8.242694724490656,94.68187878467693,76.12805729648497
253.85304264665777,-9.028018547255531,95.50953037849352,82.44458353410987
