Highest,Lowest,Mean,Stdev
30.0,-10.0,-3.2,10.692676621563628
30.0,-10.0,8.4,12.138094304022083
70.0,-10.0,11.2,18.101565309847285
70.0,-10.0,13.2,21.740898478827102
70.0,-10.0,14.4,28.734416066220426
80.0,-10.0,14.8,27.098585448936877
80.0,-10.0,18.0,29.720924166878348
80.0,-10.0,39.2,32.39341496868358
100.0,-10.0,37.6,34.31229128655406
100.0,-10.0,40.4,43.154760262725745
130.0,-10.0,46.8,47.672493816315786
180.0,-10.0,47.6,55.54877736428289
180.0,-10.0,56.0,52.59911279353167
180.0,-10.0,53.2,60.94533069344471
180.0,-10.0,70.4,60.586026991928314
180.0,-10.0,52.4,63.85400013572629
180.0,-10.0,56.4,60.68223243531284
180.0,-10.0,54.4,68.01225379787576
190.0,-10.0,64.0,59.72157622389639
210.0,-10.0,75.6,65.57946833168646
210.0,-10.0,75.6,68.25686778632608
250.0,0.0,82.0,75.05553499465135
250.0,-10.0,96.4,80.20182874058005
250.0,0.0,61.2,77.26146085425343
250.0,-10.0,66.4,72.62231062146122
250.0,0.0,77.6,77.09734106958553
250.0,0.0,61.2,75.46080660404667
250.0,0.0,65.2,78.53449348322472
250.0,-10.0,62.0,76.48529270389177
250.0,0.0,122.8,87.91662717218702
250.0,0.0,77.6,81.30600633819537
250.0,0.0,63.2,76.9047029337825
250.0,-10.0,86.4,90.5943338919898
250.0,-10.0,76.4,89.66976450658643
260.0,0.0,98.0,96.91061173404421
