Highest,Lowest,Mean,Stdev
30.0,-10.0,-2.4,10.796824930109247
30.0,-10.0,5.8,13.566164392580927
50.0,-10.0,7.2,16.41800902692416
70.0,-10.0,8.823529411764707,18.40076724743068
70.0,-10.0,16.923076923076923,21.560535983957713
70.0,-10.0,16.53846153846154,23.42150975397091
80.0,-10.0,23.77358490566038,25.886320644631805
80.0,-10.0,24.150943396226417,22.48366605955318
100.0,-10.0,25.454545454545453,29.238367855989413
100.0,-10.0,26.85185185185185,25.758242796775523
100.0,-10.0,27.22222222222222,28.445025871940175
100.0,-10.0,21.11111111111111,29.821270531294083
100.0,-10.0,27.058823529411764,26.85472901721846
100.0,-10.0,27.083333333333332,29.819195112596862
100.0,-10.0,29.607843137254903,30.85195516097646
100.0,-10.0,23.333333333333332,27.10473513367483
100.0,-10.0,23.20754716981132,27.719306303456577
100.0,-10.0,23.333333333333332,28.878404806203257
100.0,-10.0,24.285714285714285,29.4097783897646
100.0,-10.0,24.285714285714285,30.916729384657685
100.0,-10.0,27.11864406779661,31.896970316491313
100.0,-10.0,24.406779661016948,32.497808225334424
110.0,-10.0,27.049180327868854,34.22203297560808
110.0,-10.0,29.672131147540984,32.5047285336946
110.0,-10.0,28.727272727272727,36.16088256126263
110.0,-10.0,32.45283018867924,36.421974578825484
110.0,-10.0,29.423076923076923,38.62405333764519
110.0,-10.0,28.333333333333332,38.44869161353157
110.0,-10.0,31.296296296296298,39.09573620994168
110.0,-10.0,30.37037037037037,39.428127253626464
110.0,-10.0,28.94736842105263,37.449213730364974
110.0,-10.0,30.0,38.72983346207417
110.0,-10.0,32.592592592592595,39.62966228438344
110.0,-10.0,34.6551724137931,40.31522794622048
110.0,-10.0,29.482758620689655,40.54118173928711
110.0,-10.0,26.0,40.97125904578245
270.0,-10.0,34.354838709677416,50.84921353557667
