Highest,Lowest,Mean,Stdev
60.0,-10.0,-2.8,11.787229339849295
60.0,-10.0,3.673469387755102,17.40376845578523
60.0,-10.0,9.2,16.517152494622437
60.0,-10.0,16.666666666666668,19.356308187943966
70.0,-10.0,17.84313725490196,23.859063308537163
70.0,-10.0,17.735849056603772,24.30902882548615
70.0,-10.0,19.6,24.740283600902014
100.0,-10.0,28.979591836734695,29.80805944980762
120.0,-10.0,25.96153846153846,33.15203334991364
120.0,-10.0,25.384615384615383,29.536387559165878
120.0,-10.0,21.73076923076923,30.01445101921601
120.0,-10.0,22.77777777777778,29.487232073321362
120.0,-10.0,22.181818181818183,31.604670839216453
120.0,-10.0,25.74074074074074,29.943459414454793
120.0,-10.0,24.727272727272727,31.963784220325067
120.0,-10.0,25.555555555555557,33.458883055862934
120.0,-10.0,25.43859649122807,36.30575394374229
120.0,-10.0,27.59259259259259,34.52836871301381
120.0,-10.0,29.272727272727273,35.163878007101495
120.0,-10.0,34.18181818181818,39.23768545156505
190.0,-10.0,28.0,42.69719952710748
190.0,-10.0,25.76271186440678,41.44807261566547
190.0,-10.0,26.065573770491802,40.302137599412355
190.0,-10.0,31.58730158730159,42.510201781505955
190.0,-10.0,31.21212121212121,42.4088217061988
190.0,-10.0,31.076923076923077,47.40526991152583
190.0,-10.0,27.857142857142858,44.22907618438603
190.0,-10.0,31.285714285714285,43.967096675378876
190.0,-10.0,25.151515151515152,45.547690112585016
190.0,-10.0,27.571428571428573,44.63818194981376
190.0,-10.0,29.285714285714285,44.92574964723972
190.0,-10.0,29.0,45.369657229269976
190.0,-10.0,28.142857142857142,44.50347184446602
190.0,-10.0,32.361111111111114,47.00893099310216
190.0,-10.0,28.026315789473685,42.04821793582871
190.0,-10.0,25.405405405405407,41.74906082740522
190.0,-10.0,25.92105263157895,43.21041947120154
190.0,-10.0,27.22222222222222,40.74040878130988
190.0,-10.0,25.405405405405407,42.04333019893829
190.0,-10.0,24.864864864864863,41.22252487209879
270.0,-10.0,26.944444444444443,50.088341363356015
