Highest,Lowest,Mean,Stdev
35.054037767127376,-9.04694042975092,-3.719874894958449,9.932192680157286
57.578010588044904,-9.055461341664913,9.570519607743488,19.72788548178385
58.00423203480696,-9.047771579426538,16.594743924343003,24.65316577964644
136.78109816912445,-9.02771117470458,34.828456805265326,40.89049460670639
222.28184937733573,-8.991369922471884,51.115579169554,59.2669191421492
222.28184937733573,-9.026585829895991,89.30274183368343,71.77057045350193
355.8457639087882,-8.993120377705875,116.48436483857965,97.46127201647455
442.39613516068374,-1.7896185460036236,128.25179932509658,112.21199582153632
442.39613516068374,-8.96943036284696,146.9397709564407,130.63924055987542
442.39613516068374,-9.011621573321829,154.9451645662947,143.59916227110878
465.5854182396984,-9.009556706751544,158.5583303721396,147.57192086305247
523.6711823503342,8.39266412638348,169.6141652405502,147.9976904005659
