Highest,Lowest,Mean,Stdev
91.3536403049888,-8.049701460697724,11.814452067488377,29.693000013040624
383.1757386783323,-8.075354467141999,52.26286834350208,77.49715279062342
383.1757386783323,-8.015354420109336,65.28354626364133,88.67478198460252
383.1757386783323,-8.056463109954759,55.495432525917835,94.71447607146655
383.1757386783323,-8.073745639454724,73.241169545857,119.08525780291625
383.1757386783323,-6.297307751795694,68.43363848740954,111.6993239329463
383.1757386783323,-8.082437698281785,82.42472874811074,110.75488921450346
430.59984422156,-8.052711580468246,159.09654512208684,146.83905690687524
430.59984422156,-7.987207341243242,139.9229141556643,136.9307435280802
430.59984422156,-8.059689959905231,146.86453775136079,151.65297353115182
520.5067653878718,-8.010536812366892,193.10578211762126,183.38795735807443
520.5067653878718,0.0,208.76902481132194,194.20649463064032
557.4116887677301,-7.975061145518779,165.22340762301525,175.67971653239715
557.4116887677301,-7.976077771575866,158.3462900285493,174.69952947264437
689.6848084016815,0.0,179.72729462401819,201.55798883558808
689.6848084016815,-8.04520373497565,201.7661307968552,181.3899534079447
689.6848084016815,-6.4752598851382555,180.43503732317723,197.52377023310976
689.6848084016815,-8.022394371057437,203.08840823712876,224.95200273484403
753.9888870815012,-6.2253938242034845,167.29141341642142,236.31570668611454
