Highest,Lowest,Mean,Stdev
292.8329142696507,-8.064832990711635,16.18983685031166,59.86003665045657
292.8329142696507,-8.096109359745395,38.95306942373239,68.54494376766974
292.8329142696507,-8.077238741621697,66.38984800254833,84.23968997906063
292.8329142696507,-8.100872158690352,52.55117583019182,82.72111712732146
292.8329142696507,-8.056722889259119,59.45624220579546,88.680345910351
292.8329142696507,-8.099055085339808,58.546312430719915,91.88704529534664
292.8329142696507,-8.051419230740358,67.85913064278586,100.54564397335584
292.8329142696507,-8.087643337566881,100.99749500794556,107.3502722431825
300.4203368014975,-8.098248240169085,108.57082985864307,119.18796049100723
302.4089837780355,-8.064957230318004,102.94718282155205,110.60350526934265
846.5418505640953,-8.100778156882033,161.4086650160001,187.04340011056243
