Highest,Lowest,Mean,Stdev
88.1173645207352,-8.068797043385878,10.824109153309445,29.560431404938516
193.04508244353653,-8.057444918737556,41.12814908370324,46.44767204384055
628.8080541725213,-8.010687493036007,70.71055015361189,128.9424826520007
628.8080541725213,-8.050638308783881,80.49389338635379,127.64717599310458
628.8080541725213,-7.99972399310704,64.96524555237842,129.06313704786842
628.8080541725213,-8.05150189855575,90.87655162762171,125.46629626478065
628.8080541725213,-8.095244904555495,64.11593605675762,128.40488029382834
628.8080541725213,-7.986762578184949,70.53098978170914,125.98833047353531
628.8080541725213,-8.056108017320632,84.64102619013809,128.7253233314909
628.8080541725213,-8.017251975073812,58.860415606772015,133.36763043218383
628.8080541725213,-6.6368210404141275,123.73929756968123,135.95362609531688
628.8080541725213,-7.977167574507938,102.61707669561137,150.32768926685557
628.8080541725213,-7.922693844726262,123.06185740206901,153.9029515941985
629.1308892902521,-5.48820150148452,149.6886341190704,179.35905773578324
629.1308892902521,-7.9878899095876825,159.35923060844533,200.5871641465081
629.1308892902521,-7.964200079597518,151.50719084134863,178.07828800217524
629.1308892902521,-7.986309369298787,143.89790753677065,197.63630068368215
629.1308892902521,-7.966143790292925,132.8276793433466,193.96450654916848
629.1308892902521,-8.017203486205736,129.383511358736,197.2735918864378
629.1308892902521,-5.778304130141129,130.1379450709322,187.89161491868774
629.1308892902521,-7.980056172753591,118.06345516426238,171.36162685164356
629.1308892902521,-8.049323666538863,125.19818332602347,177.3022637464827
629.1308892902521,-7.985635025033854,162.94403442651813,205.89431412127652
629.1308892902521,-7.984968528212003,156.87898526916268,194.16957382477582
629.1308892902521,-7.9874580547349,137.37049308612987,187.41415622324683
629.1308892902521,2.3794249930734157,149.78565682712795,176.28189492427404
629.1308892902521,-8.058648065521924,127.79335825036739,174.48095832031703
629.1308892902521,-7.196735128654508,122.2325258717383,168.67497771043165
629.1308892902521,-7.997931993491255,147.20374537557103,174.6023866765938
629.1308892902521,-5.4253628133075615,152.30275157017505,184.12961377272737
629.1308892902521,23.905574671747154,185.5655510027056,191.96533809990123
629.1308892902521,-7.37496987474924,181.35706656980574,191.16705409802336
629.1308892902521,-7.911428605563025,149.83700316160048,182.25769601220014
629.1308892902521,-8.006027657257306,174.20718832784647,205.3118346293286
629.1308892902521,-8.000496105554772,118.44581760787617,175.94117040208042
629.1308892902521,3.6917085708358783,131.1671745043618,167.0663958684569
629.1308892902521,2.246769664048797,154.2507191755999,172.8343673021429
629.1308892902521,-7.998056696605387,130.33585592016675,176.00126552527007
629.1308892902521,-8.011162886474713,156.18580978577285,211.94287905947058
629.1308892902521,-7.662316056758362,140.85240476752287,172.70005762482862
629.1308892902521,-7.92063934040372,123.4619187277303,172.7408449150191
629.1308892902521,-7.9879157429123975,139.62583055348276,173.79214466730917
629.1308892902521,-8.006230877860222,105.89590330971369,174.83054086859838
629.1308892902521,-7.992960257685333,142.11800445251487,174.5418481645504
629.1308892902521,-8.045699587218587,183.04241279469082,206.07934656802558
629.1308892902521,-7.994082604333556,120.43417706752103,173.82220781881918
629.1308892902521,-7.996697059545047,138.42380816079793,174.84580949307784
