Highest,Lowest,Mean,Stdev
80.0,-10.0,-1.2,18.7794213613377
80.0,-10.0,4.4,18.947295321496416
80.0,-10.0,9.6,20.099751242241783
90.0,-10.0,27.2,23.18764038591824
120.0,-10.0,40.4,35.6464116941196
120.0,-10.0,32.0,39.05124837953327
120.0,-10.0,38.0,41.63331998932265
120.0,-10.0,41.2,40.755367744629666
120.0,-10.0,28.8,36.09247382303777
120.0,-10.0,35.2,42.04362813395945
120.0,-10.0,30.4,37.58102358017053
120.0,-10.0,32.4,35.270384177096794
120.0,-10.0,29.6,36.90979996333404
120.0,-10.0,36.4,39.46306289852998
120.0,-10.0,27.6,43.80639222761902
120.0,-10.0,34.0,41.83300132670378
120.0,-10.0,24.4,38.305787204198445
120.0,-10.0,42.8,40.979669756274674
120.0,-10.0,23.6,33.27661841794225
120.0,-10.0,21.6,37.603191353926334
120.0,-10.0,26.0,42.13074886588179
120.0,-10.0,28.4,43.174066289845804
120.0,-10.0,32.0,36.51483716701107
180.0,-10.0,46.4,50.07327963428532
180.0,-10.0,28.4,45.33946037026319
180.0,-10.0,44.0,45.64354645876384
180.0,-10.0,37.6,45.760244754590204
180.0,-10.0,31.2,45.76388678131845
180.0,-10.0,37.2,45.59970760140172
180.0,0.0,31.6,46.875722216658524
230.0,-10.0,50.0,59.371710435189584
230.0,-10.0,34.8,64.94356524450029
230.0,-10.0,47.2,65.41661358808888
230.0,-10.0,60.4,62.415275907959156
230.0,-10.0,46.0,68.85976086704532
230.0,-10.0,48.8,68.02695544169727
230.0,-10.0,47.2,76.18617547385702
230.0,-10.0,65.2,82.6700268134306
260.0,-10.0,46.8,77.44460385763921
270.0,-10.0,76.0,97.89450103725609
